date,reliance_open,reliance_high,reliance_low,reliance_close,reliance_volume,nifty_open,nifty_high,nifty_low,nifty_close,nifty_volume,reliance_return,nifty_return
2023-05-22,1111.5693019532655,1125.7207212869755,1110.3596592183865,1120.699219,7434906,18201.09961,18335.25,18178.84961,18314.40039,262600,0.005344084948192052,0.006097761825915704
2023-05-23,1123.2783175836105,1126.6335119735163,1119.0784985578175,1120.493652,6092034,18362.90039,18419.75,18324.19922,18348.0,270400,-0.000183427450037299,0.001834600603050518
2023-05-24,1116.544972955841,1124.8075631613845,1110.8615367170432,1113.9656982421875,8112254,18294.80078,18392.59961,18262.94922,18285.40039,232600,-0.005825962285605724,-0.0034117947460213793
2023-05-25,1111.0671339157268,1117.960213217733,1102.9186489083418,1113.828857421875,11487863,18268.90039,18338.09961,18202.40039,18321.15039,235900,-0.00012284114360827658,0.0019551116867833063
2023-05-26,1122.0687058844728,1145.3500415058625,1118.7591533794464,1144.2088623046875,12626260,18368.34961,18508.55078,18333.15039,18499.34961,198700,0.027275289808105452,0.00972642089643383
2023-05-29,1150.8279550929285,1154.9364899661489,1144.5283465169668,1150.6453857421875,10010304,18619.15039,18641.19922,18581.25,18598.65039,265300,0.005625304653326557,0.005367798441212157
2023-05-30,1150.645307987406,1158.451475420254,1147.7921790871794,1150.348633,11342504,18606.65039,18662.44922,18575.5,18633.84961,234400,-0.0002579011273712295,0.0018925685069561826
2023-05-31,1141.241614387353,1145.7381091276332,1123.4382047768397,1127.500977,27107927,18594.19922,18603.90039,18483.84961,18534.40039,696500,-0.019861505759706577,-0.00533701956822874
2023-06-01,1132.1799698648445,1134.3483427772612,1122.0685033285554,1124.465087890625,14592692,18579.40039,18580.30078,18464.55078,18487.75,265600,-0.002692582242769026,-0.0025169624599870044
2023-06-02,1128.003101699598,1133.412563645759,1118.8731857024295,1120.7904052734375,15800644,18550.84961,18573.69922,18478.40039,18534.09961,270900,-0.00326793837955508,0.002507044394261193
2023-06-05,1126.268543700321,1133.8235582589482,1122.274114564264,1130.8563232421875,10908682,18612.0,18640.15039,18582.80078,18593.84961,256100,0.008981088632976197,0.003223787573028991
2023-06-06,1133.6865172838243,1135.6265579862757,1123.8946668621782,1131.8148193359375,7493309,18600.80078,18622.75,18531.59961,18599.0,220800,0.0008475843253030746,0.00027699428079852595
2023-06-07,1135.3071289198083,1141.241598708449,1128.733545665894,1140.3970947265625,10312545,18665.59961,18738.94922,18636.0,18726.40039,260100,0.0075827558042227405,0.006849851604924906
2023-06-08,1143.9805586437908,1148.9335976883085,1137.133121023714,1141.081787109375,12071109,18725.34961,18777.90039,18615.59961,18634.55078,286500,0.0006003982174092037,-0.004904819297201657
2023-06-09,1144.4369244051345,1145.144501301207,1131.1984746215855,1133.001708984375,5877018,18655.90039,18676.65039,18555.40039,18563.40039,221800,-0.007081068347842723,-0.003818197220850972
2023-06-12,1130.057315904061,1136.311281503828,1125.264025708016,1134.0059814453125,6391969,18595.05078,18633.59961,18559.75,18601.5,179500,0.0008863821236755332,0.0020524046887726577
2023-06-13,1138.959165682283,1151.946463788879,1134.9647365494957,1150.759521484375,11248016,18631.80078,18728.90039,18631.80078,18716.15039,233200,0.014773766905276542,0.006163502405719834
2023-06-14,1150.827933567815,1166.3488637759135,1149.0019986007082,1164.910888671875,13277380,18744.59961,18769.69922,18690.0,18755.90039,261400,0.012297414814561813,0.00212383418447204
2023-06-15,1164.888030487722,1169.7954267696327,1157.4471223513988,1165.230469,11813494,18774.44922,18794.09961,18669.05078,18688.09961,263000,0.00027433886251104767,-0.0036149040350068606
2023-06-16,1168.7227738269123,1178.857064328992,1168.7227738269123,1176.5745849609375,24171579,18723.30078,18864.69922,18710.5,18826.0,272800,0.009735512641265709,0.007379048318332471
2023-06-19,1179.5874324568545,1179.5874324568545,1160.7113056227922,1164.888184,6798554,18873.30078,18881.44922,18719.15039,18755.44922,219800,-0.009932562805889278,-0.0037475183257198452
2023-06-20,1162.9480481347905,1170.457299404325,1157.2189687814275,1167.3074951171875,6921096,18752.34961,18839.69922,18660.65039,18816.69922,211600,0.0020768612390591468,0.0032657175672810013
2023-06-21,1167.2618659292657,1173.1278723617306,1163.1534517577868,1170.5943603515625,6961603,18849.40039,18875.90039,18794.84961,18856.84961,217500,0.0028157664095569412,0.0021337637133151954
2023-06-22,1166.8053921892115,1174.702723824018,1155.8494202932393,1157.4471435546875,7619166,18853.59961,18886.59961,18759.5,18771.25,252700,-0.011231231964013988,-0.004539443850398395
2023-06-23,1154.4343325060674,1156.4885999942844,1146.719569774206,1147.9749755859375,6628570,18741.84961,18756.40039,18647.09961,18665.5,210600,-0.008183672162911604,-0.005633615236065759
2023-06-26,1144.437098137329,1148.271658359126,1136.0832218598148,1139.210205078125,12641159,18682.34961,18722.05078,18646.69922,18691.19922,171300,-0.007634983944958318,0.0013768299804450823
2023-06-27,1139.666736088607,1145.578264166708,1135.1474200849475,1139.621094,9689466,18748.55078,18829.25,18714.25,18817.40039,222500,0.0003606787580057169,0.0067519033163458975
2023-06-28,1147.1760589375283,1158.519990797568,1140.2600374666351,1154.708251953125,11354006,18908.15039,19011.25,18861.34961,18972.09961,398800,0.0132387492935655,0.008221072879025959
2023-06-30,1162.4229485666156,1167.1020122895738,1156.5113003301233,1164.180419921875,11151555,19076.84961,19201.69922,19024.59961,19189.05078,247900,0.008203083292016355,0.011435274664362893
2023-07-03,1167.7413136446191,1196.934300105854,1166.5087289327182,1194.058349609375,12154387,19246.5,19345.09961,19234.40039,19322.55078,226100,0.02566434650181204,0.006957092434146883
2023-07-04,1198.3037415268395,1198.3037415268395,1174.6799673322105,1181.7557373046875,8061643,19406.59961,19434.15039,19300.0,19389.0,226900,-0.010303191890674523,0.003438946584049196
2023-07-05,1190.9997357239995,1190.9997357239995,1175.8440646341217,1179.8155517578125,10248062,19405.94922,19421.59961,19339.59961,19398.5,224400,-0.0016417822106792324,0.0004899685388621844
2023-07-06,1175.958111582341,1207.1824197013011,1175.958111582341,1204.5804443359375,19117987,19385.69922,19512.19922,19373.0,19497.30078,268300,0.02099047816519084,0.005093217516818349
2023-07-07,1202.8686056265724,1216.5406584496827,1199.6730384312104,1202.229492,13375267,19422.80078,19523.59961,19303.59961,19331.80078,237100,-0.001951677322168055,-0.00848835445826257
2023-07-10,1227.4738168988026,1258.1047776229054,1221.128565671655,1248.5411376953125,33240016,19400.34961,19435.84961,19327.09961,19355.90039,268200,0.03852146865759343,0.0012466303721136995
2023-07-11,1256.6895309307056,1264.4955779542368,1249.705166712445,1262.076172,20069348,19427.09961,19515.09961,19406.44922,19439.40039,251300,0.010840679490683014,0.004313930032577629
2023-07-12,1262.806571231475,1279.103541836806,1260.683840337917,1263.468505859375,18733835,19497.44922,19507.69922,19361.75,19384.30078,327900,0.0011032090536726713,-0.002834429503717706
2023-07-13,1270.8408996155135,1277.733978890264,1249.545369524751,1252.170166015625,14682934,19495.19922,19567.0,19385.80078,19413.75,310400,-0.008942320122229841,0.0015192304501581155
2023-07-14,1255.3657025022662,1260.341562579208,1243.9989491216202,1251.120361328125,15124144,19493.44922,19595.34961,19433.5,19564.5,291200,-0.0008383881967419793,0.007765114931427508
2023-07-17,1253.9963391795925,1285.060901535764,1245.3228457945552,1276.6842041015625,22220040,19612.15039,19731.84961,19562.94922,19711.44922,268700,0.020432760558944274,0.007511013314932535
2023-07-18,1285.9509768018002,1295.286283587151,1274.995004828538,1287.525879,25867313,19787.5,19819.44922,19690.19922,19749.25,286400,0.00849205689520316,0.0019177067894959876
2023-07-19,1291.8854597114334,1303.7543992835303,1276.8210735612868,1297.294922,39122156,19802.94922,19851.69922,19727.44922,19833.15039,259700,0.007587453704299474,0.004248282339835541
2023-07-20,1276.014839753512,1301.213635792283,1276.014839753512,1295.723876953125,38717624,19831.69922,19991.84961,19758.40039,19979.15039,274700,-0.0012110161076195336,0.0073614124397309855
2023-07-21,1290.3576048302098,1293.2755748788927,1248.1205739980844,1255.6134033203125,30249238,19800.44922,19887.40039,19700.0,19745.0,312500,-0.030956034959494394,-0.011719737097389049
2023-07-24,1227.0514151401742,1243.8423605772516,1221.2648606691866,1230.2166748046875,23727866,19748.44922,19782.75,19658.30078,19672.34961,265600,-0.020226550981748415,-0.0036794322613319386
2023-07-25,1233.4810641733905,1239.0203294862108,1226.556952345633,1229.425537109375,12026020,19729.34961,19729.34961,19615.94922,19680.59961,369700,-0.0006430880929476634,0.0004193703428190254
2023-07-26,1229.029726310642,1259.6936470475673,1229.029726310642,1249.4063720703125,12911012,19733.34961,19825.59961,19716.69922,19778.30078,244700,0.016252171732105358,0.004964339092105474
2023-07-27,1253.2889256301971,1255.069339,1231.6758304667376,1237.7838134765625,17226898,19850.90039,19867.55078,19603.55078,19659.90039,334900,-0.009302464637258923,-0.0059863782696504275
2023-07-28,1242.4081558253793,1257.6412248805652,1236.7204929547063,1250.2225341796875,20827852,19659.75,19695.90039,19563.09961,19646.05078,258700,0.010049186754339967,-0.0007044598255971923
2023-07-31,1250.222567835286,1263.1062644351005,1245.3261593927457,1260.8065185546875,8551174,19666.34961,19772.75,19597.59961,19753.80078,295100,0.008465680377409468,0.0054845628369082355
2023-08-01,1263.6503718598296,1265.628689467438,1239.0697997346808,1242.9769287109375,9536632,19784.0,19795.59961,19704.59961,19733.55078,298000,-0.014141416292952513,-0.0010251191770903612
2023-08-02,1240.998576334311,1242.383422770223,1218.4458286875906,1229.697509765625,12748214,19655.40039,19678.25,19423.55078,19526.55078,290700,-0.010683560280627447,-0.010489749275624294
2023-08-03,1224.2325,1236.8936606795558,1215.7010043381908,1224.5291748046875,10168350,19463.75,19537.65039,19296.44922,19381.65039,315700,-0.004202931956756251,-0.007420685385378767
2023-08-04,1235.8550243989196,1244.3617658987637,1222.4024889169664,1241.1717529296875,22885610,19462.80078,19538.84961,19436.44922,19517.0,280800,0.013591001723298746,0.0069833893025867955
2023-08-07,1246.834785043854,1250.494624650405,1238.9215138972052,1248.244384765625,5982870,19576.84961,19620.44922,19524.80078,19597.30078,216600,0.005698350626529347,0.004114401803555934
2023-08-08,1250.2967221809697,1253.4867351589849,1236.2259624118224,1240.726563,9844072,19627.19922,19634.40039,19533.09961,19570.84961,260300,-0.006022716270449369,-0.0013497353690155034
2023-08-09,1238.8472469851745,1250.7912910864598,1227.1009863432985,1248.911865234375,11486586,19578.80078,19645.5,19467.5,19632.55078,266500,0.006597184648472032,0.003152707788857123
2023-08-10,1248.788167272386,1261.177404750792,1240.6276075945868,1254.475830078125,15470598,19605.55078,19623.59961,19495.40039,19543.09961,312200,0.0044550500308568886,-0.004556268362801097
2023-08-11,1252.4975295128647,1265.55449762201,1242.5565564009414,1259.767822265625,22179330,19554.25,19557.75,19412.75,19428.30078,235500,0.004218488758902961,-0.005874136257344675
2023-08-14,1255.737002454242,1277.1523130180672,1248.81289137336,1274.6546630859375,9575812,19383.94922,19465.84961,19257.90039,19434.55078,243900,0.011817130551516453,0.00032169565783313203
2023-08-16,1261.672044700447,1277.3996937112483,1261.672044700447,1273.6160888671875,10203112,19369.0,19482.75,19317.19922,19465.0,0,-0.0008147887022478262,0.0015667570783952645
2023-08-17,1269.6348629683328,1275.0752365265755,1252.695518025622,1255.2425537109375,13673744,19450.55078,19461.55078,19326.25,19365.25,268700,-0.014426274382724147,-0.005124582584125403
2023-08-18,1251.9041214413387,1274.827925208279,1240.6771930744892,1264.5406494140625,18639978,19301.75,19373.80078,19253.59961,19310.15039,256100,0.007407409568482626,-0.0028452826583700297
2023-08-21,1260.6443643964944,1268.3374245054663,1248.5836072167706,1250.742676,9221746,19320.65039,19425.94922,19296.30078,19393.59961,262600,-0.01091145106363789,0.004321520978066484
2023-08-22,1249.204008079304,1259.6517042081298,1240.319812990251,1250.444824,7713044,19417.09961,19443.5,19381.30078,19396.44922,208700,-0.00023814011124390078,0.00014693558995237943
2023-08-23,1252.8272476636505,1262.0838090060652,1249.228880766707,1251.8345947265625,9517952,19439.19922,19472.05078,19366.59961,19444.0,225200,0.0011114210718365936,0.0024515198354433387
2023-08-24,1260.6195534341234,1260.6195534341234,1226.4227081001463,1230.7904052734375,14140020,19535.15039,19584.44922,19369.0,19386.69922,268300,-0.016810678936159063,-0.0029469646163341467
2023-08-25,1218.9778633049934,1243.2978613921046,1212.32713678729,1225.1075439453125,22222400,19297.40039,19339.55078,19229.69922,19265.80078,466500,-0.004617245392697478,-0.006236153902634101
2023-08-28,1226.9190501118926,1232.8749678308825,1206.6193456890517,1212.8978271484375,12580826,19298.34961,19366.84961,19249.69922,19306.05078,248200,-0.009966240806545956,0.002089194239036418
2023-08-29,1217.0173382536789,1217.7121468384466,1195.228533637356,1201.2838134765625,16876644,19374.84961,19377.90039,19309.09961,19342.65039,307400,-0.009575426232875661,0.0018957585068568594
2023-08-30,1207.0659417448908,1212.5255327642965,1198.628391987628,1200.1422119140625,12168946,19433.44922,19452.80078,19334.75,19347.44922,233000,-0.0009503179429315445,0.00024809578332041227
2023-08-31,1202.5989377093504,1203.5915905675504,1191.133748727762,1194.657715,21638600,19375.55078,19388.19922,19223.65039,19253.80078,562600,-0.004569872519787022,-0.0048403507322913875
2023-09-01,1194.4343955405525,1203.9141576589248,1192.0023233270636,1197.461914,18112842,19258.15039,19458.55078,19255.69922,19435.30078,333000,0.0023472823761907513,0.009426710189529564
2023-09-04,1197.4619529612137,1202.921543874001,1193.8140262826475,1196.494141,9347626,19525.05078,19545.15039,19432.84961,19528.80078,296800,-0.0008081868731568687,0.004810833701952122
2023-09-05,1201.1100268699734,1208.033756715794,1197.3627378820318,1202.8968505859375,8675876,19564.65039,19587.05078,19525.75,19574.90039,256800,0.005351225189106579,0.002360596050895669
2023-09-06,1201.6560920331103,1209.125708635972,1199.745186611218,1205.4281005859375,8200370,19581.19922,19636.44922,19491.5,19611.05078,287600,0.002104295142818735,0.0018467726159399067
2023-09-07,1201.9537313347682,1210.1679582595823,1196.6430625915527,1207.065918,13652572,19598.65039,19737.0,19550.05078,19727.05078,304900,0.0013587018697061026,0.005915032361157424
2023-09-08,1211.0365924741222,1218.9778160313297,1202.5742018862825,1215.106445,23109288,19774.80078,19867.15039,19727.05078,19819.94922,288100,0.006661216160690042,0.004709190493602966
2023-09-11,1216.9924464989117,1229.326207160582,1216.9924464989117,1228.209473,13271074,19890.0,20008.15039,19865.34961,19996.34961,248800,0.010783440458173255,0.008900143387955861
2023-09-12,1232.3787090583842,1232.3787090583842,1209.0265228175713,1210.4659423828125,16255666,20110.15039,20110.34961,19914.65039,19993.19922,328100,-0.014446664846060386,-0.0001575482556289698
2023-09-13,1211.036564,1222.278310335504,1204.2120756300535,1216.520996,12803338,19989.5,20096.90039,19944.09961,20070.0,251400,0.005002250294847688,0.0038413452071830445
2023-09-14,1220.9630582690309,1223.8417758931353,1213.5181615722684,1217.637695,9209636,20127.94922,20167.65039,20043.44922,20103.09961,275100,0.0009179446994105334,0.0016492082710513056
2023-09-15,1224.9337835939812,1224.9337835939812,1215.7517434819515,1219.8961181640625,25468592,20156.44922,20222.44922,20129.69922,20192.34961,438200,0.0018547579245751233,0.004439613877036397
2023-09-18,1211.061482045193,1216.4962329024152,1207.0908701058952,1209.274658203125,7516300,20155.94922,20195.34961,20115.69922,20133.30078,264900,-0.008706856102569382,-0.002924316938864635
2023-09-20,1202.623798606989,1204.8821081322808,1168.8487603007638,1182.323974609375,57081884,19980.75,20050.65039,19878.84961,19901.40039,378100,-0.022286652094236636,-0.011518249915104195
2023-09-21,1178.750555955457,1186.269974873086,1171.3304992731428,1173.712891,12226182,19840.55078,19848.75,19709.94922,19742.34961,275100,-0.007283184469146997,-0.007991939103939472
2023-09-22,1179.2717940052096,1182.473076,1166.3673046768697,1168.8240966796875,19176786,19744.84961,19798.65039,19657.5,19674.25,246400,-0.004165238669353921,-0.0034494176906636476
2023-09-25,1166.5657437194718,1171.6779308453931,1158.9720452955405,1161.6273193359375,14254884,19678.19922,19734.15039,19601.55078,19674.55078,188400,-0.0061572800938944905,1.5288003354818613e-05
2023-09-26,1160.684188171601,1166.4663425671888,1159.220049449067,1162.6446533203125,10087782,19682.80078,19699.34961,19637.44922,19664.69922,204900,0.0008757834526107455,-0.0005007260450397011
2023-09-27,1163.1410372849095,1177.1871000752485,1160.6594050312617,1175.7476806640625,11722778,19637.05078,19730.69922,19554.0,19716.44922,203600,0.011270019009101295,0.0026316191984958603
2023-09-28,1182.7459002555731,1182.7459002555731,1153.9589668880435,1158.475586,14518346,19761.80078,19766.65039,19492.09961,19523.55078,352800,-0.014690307238630629,-0.009783629792950999
2023-09-29,1162.2973995824232,1175.847137006539,1158.475709840611,1163.8856201171875,12342014,19581.19922,19726.25,19551.05078,19638.30078,243500,0.004669959542149105,0.0058775169175451225
2023-10-03,1156.415758225436,1159.220075299941,1149.492028660551,1150.559082,8859056,19622.40039,19623.19922,19479.65039,19528.75,221700,-0.011450041040841907,-0.005578424591172859
2023-10-04,1146.0178196869251,1150.981084388904,1139.1189302205564,1148.5738525390625,10286386,19446.30078,19457.80078,19333.59961,19436.09961,277100,-0.0017254476471443292,-0.004744307239326617
2023-10-05,1151.105104982258,1156.14277,1146.017758932428,1148.549072265625,10953682,19521.84961,19576.94922,19487.30078,19545.75,234900,-2.1574819401237733e-05,0.00564158407294757
2023-10-06,1150.0132553057874,1153.8597853939605,1147.5316229908371,1150.4847412109375,5431026,19621.19922,19675.75,19589.40039,19653.5,159100,0.0016853167113655143,0.0055127073660514725
2023-10-09,1145.5711149238573,1147.4818990309532,1139.0691900320726,1140.6822509765625,7576878,19539.44922,19588.94922,19480.5,19512.34961,165100,-0.008520313119544265,-0.007181946727045974
2023-10-10,1144.8018394410435,1150.435072150941,1143.4121010954177,1145.719970703125,10236032,19565.59961,19717.80078,19565.44922,19689.84961,216600,0.004416409321920778,0.009096802975948837
2023-10-11,1148.722762099973,1166.2182699823193,1148.0031129607796,1163.910400390625,9814118,19767.0,19839.19922,19756.94922,19811.34961,213700,0.015876854862132417,0.006170692128511401
2023-10-12,1163.3148210249558,1171.0078811502246,1160.485663265934,1166.069336,12554450,19822.69922,19843.30078,19772.65039,19794.0,217900,0.0018548984600965657,-0.000875740943526826
2023-10-13,1161.4040366702477,1170.0897506197043,1156.0188455521982,1166.0198974609375,10150316,19654.55078,19805.40039,19635.30078,19751.05078,255000,-4.2397598098320444e-05,-0.0021698100434474066
2023-10-16,1163.885548402189,1168.6254903286665,1159.418610263332,1163.414063,5929036,19737.25,19781.30078,19691.84961,19731.75,181000,-0.0022348113154946336,-0.0009772026924028676
2023-10-17,1169.3451452373686,1171.181529,1162.0491704758838,1168.972900390625,7928180,19843.19922,19849.75,19775.65039,19811.5,185800,0.0047780386772109384,0.004041709427698992
2023-10-18,1168.9729714451066,1174.8048077319042,1151.9737890772074,1153.4627685546875,8918320,19820.44922,19840.94922,19659.94922,19671.09961,198900,-0.013268170571580029,-0.007086812709789725
2023-10-19,1147.5068298823098,1152.370854,1142.0472385636656,1144.603271484375,12032556,19545.19922,19681.80078,19512.34961,19624.69922,230300,-0.007680782866891889,-0.0023588101793970973
2023-10-20,1141.5508934053469,1148.846868358942,1139.7145096810816,1141.104248046875,8913312,19542.15039,19593.80078,19518.69922,19542.65039,198300,-0.003056974870395357,-0.004180896179870164
2023-10-23,1136.5877075106362,1144.6530132953733,1119.340361294045,1123.286133,7853962,19521.59961,19556.84961,19257.84961,19281.75,176000,-0.015614800380747473,-0.013350307394001226
2023-10-25,1116.7593673158804,1132.219887961399,1113.2602415640138,1120.6802978515625,11620688,19286.44922,19347.30078,19074.15039,19122.15039,225300,-0.0023198320284414375,-0.008277236765335205
2023-10-26,1117.230921778067,1120.7052071856403,1101.9937228681183,1105.0709228515625,15222534,19027.25,19041.69922,18837.84961,18857.25,300400,-0.013928481681996563,-0.013853064880115618
2023-10-27,1111.7712909465938,1128.3982276638756,1109.761144511754,1124.5765380859375,11771084,18928.75,19076.15039,18926.65039,19047.25,205200,0.017651007578809663,0.010075700327460302
2023-10-30,1128.6463150337838,1153.958963260135,1126.636168734061,1147.754883,16813304,19053.40039,19158.5,18940.0,19140.90039,180100,0.020610731354499645,0.004916740736851777
2023-10-31,1155.448028104718,1155.448028104718,1133.0636557231696,1135.5452880859375,12808438,19232.94922,19233.69922,19056.44922,19079.59961,206000,-0.01063780698728034,-0.0032026069176988026
2023-11-01,1136.1656826268284,1150.236586425296,1129.2419526519689,1140.2603759765625,10309190,19064.05078,19096.05078,18973.69922,18989.15039,194100,0.0041522675846532575,-0.00474062463829672
2023-11-02,1148.4746196953226,1153.6116471680004,1145.4966608528323,1151.57666,10562104,19120.0,19175.25,19064.15039,19133.25,245600,0.00992429822332963,0.007588523290430471
2023-11-03,1155.0509397455935,1158.897469898072,1149.3680258840427,1151.3284912109375,8850156,19241.0,19276.25,19210.90039,19230.59961,189500,-0.00021550348985233114,0.005087980870996933
2023-11-06,1157.5822297180116,1161.4039192346488,1154.256866662586,1160.9075927734375,10647304,19345.84961,19423.0,19309.69922,19411.75,180700,0.00832004213882076,0.009419903366185256
2023-11-07,1158.4507493206686,1160.9572220726066,1151.2540159543112,1153.3634033203125,6960204,19404.05078,19423.5,19329.09961,19406.69922,198700,-0.006498527100767593,-0.0002601918940848824
2023-11-08,1157.4332718147846,1161.900209827792,1152.3459257444151,1159.368896484375,7884494,19449.59961,19464.40039,19401.5,19443.5,195000,0.005206939241156672,0.001896292593749127
2023-11-09,1159.344192861405,1159.3689122452763,1143.6353879313751,1146.787109,14513610,19457.40039,19463.90039,19378.34961,19395.30078,208400,-0.010852272751604275,-0.0024789374341038783
2023-11-10,1144.3054653415224,1149.6658152095554,1140.5830169850344,1148.946044921875,7734954,19351.84961,19451.30078,19329.44922,19425.34961,152200,0.0018825952131233947,0.001549284042606125
2023-11-13,1152.9166537769547,1153.7605056745233,1147.3578218124285,1148.7972412109375,3854810,19486.75,19494.40039,19414.75,19443.55078,189300,-0.00012951322787979613,0.0009369803048810965
2023-11-15,1161.4039352802763,1172.2982770196893,1154.9516911953865,1169.5684814453125,12220648,19651.40039,19693.19922,19579.65039,19675.44922,291500,0.01808085838757778,0.011926753637948373
2023-11-16,1166.9131951067154,1178.353423134986,1164.8533675821152,1171.6778564453125,13134910,19674.69922,19875.25,19627.0,19765.19922,282700,0.0018035497993185157,0.004561522280709607
2023-11-17,1167.8064883385834,1177.9067803474445,1167.384683548377,1169.121826171875,7758634,19674.75,19806.0,19667.44922,19731.80078,236800,-0.002181512827418408,-0.0016897598464984398
2023-11-20,1165.647592311094,1170.5363354915237,1159.617152805321,1166.044677734375,4490186,19731.15039,19756.44922,19670.5,19694.0,173800,-0.0026320169281037753,-0.0019157288491538083
2023-11-21,1174.3083747965666,1185.227556641674,1171.4296571663483,1180.710938,8214450,19770.90039,19829.09961,19754.05078,19783.40039,195000,0.01257778586505065,0.004539473443688324
2023-11-22,1178.7754188353035,1188.4289448727577,1177.385680422616,1185.326904296875,8534814,19784.0,19825.55078,19703.84961,19811.84961,184500,0.003909480422612077,0.0014380348898150874
2023-11-23,1185.3268657327444,1191.1835423841578,1185.3268657327444,1188.9500732421875,8531542,19828.44922,19875.15039,19786.75,19802.0,170000,0.0030566832931728793,-0.0004971575190551025
2023-11-24,1187.0144298509326,1192.474021001291,1186.7414260587238,1188.1558837890625,6749486,19809.59961,19832.84961,19768.84961,19794.69922,145900,-0.0006679754440481744,-0.00036868902131104164
2023-11-28,1188.155889499075,1191.034607263244,1178.899449291774,1188.404052734375,13792174,19844.65039,19916.84961,19800.0,19889.69922,229600,0.00020886901180094952,0.004799264638687406
2023-11-29,1195.1540911072586,1197.1145563492605,1190.2156671664848,1191.5308837890625,12531306,19976.55078,20104.65039,19956.30078,20096.59961,236200,0.0026311177982716316,0.010402389081477725
2023-11-30,1188.5529645510346,1191.530923348677,1176.2440439527552,1179.9913330078125,28439984,20108.5,20158.69922,20015.84961,20133.15039,486600,-0.00968464262088975,0.0018187544514649545
2023-12-01,1180.2643464861462,1189.3967050711567,1180.0658643673892,1188.354492,14342842,20194.09961,20291.55078,20183.69922,20267.90039,265800,0.007087474931591009,0.006692941610714209
2023-12-04,1215.9997806950958,1215.9997806950958,1190.4886500919326,1201.209228515625,15590990,20601.94922,20702.65039,20507.75,20686.80078,381100,0.010817257478440201,0.020668168973569934
2023-12-05,1210.540207865299,1211.4584602643838,1201.9288955146308,1209.9197998046875,12693624,20808.90039,20864.05078,20711.15039,20855.09961,421000,0.007251502138246435,0.008135565851376647
2023-12-06,1214.560584514323,1227.3905513904704,1208.5549856031337,1221.5091552734375,16422442,20950.75,20961.94922,20852.15039,20937.69922,359200,0.009578614607861358,0.003960643274050435
2023-12-07,1220.9631623446442,1221.4346482742724,1212.0292855470004,1219.499023,8142096,20932.40039,20941.25,20850.80078,20901.15039,275000,-0.0016456137596344567,-0.001745599151844135
2023-12-08,1222.874052744466,1229.251775342433,1213.5182500771466,1218.853759765625,10204894,20934.09961,21006.09961,20862.69922,20969.40039,292400,-0.0005291215673036698,0.003265370504805132
2023-12-11,1218.9777608532804,1224.7351961410227,1217.1909371644088,1220.6405029296875,7066138,20965.30078,21026.09961,20923.69922,20997.09961,212900,0.0014659208701182092,0.0013209352430130217
2023-12-12,1220.9631521449137,1223.419944,1201.1844932637518,1203.1202392578125,9197124,21018.55078,21037.90039,20867.15039,20906.40039,244900,-0.014353336326153543,-0.004319607073579146
2023-12-13,1202.102614795848,1210.2176004047435,1194.3103140708777,1208.033691,10031182,20929.75,20950.0,20769.5,20926.34961,260300,0.0040839241015666605,0.0009542159160762509
2023-12-14,1217.9851619285064,1228.3831772791464,1212.3518080035872,1223.0228271484375,16972354,21110.40039,21210.90039,21074.44922,21182.69922,334400,0.012407879233922392,0.012250087319457537
2023-12-15,1229.8970515295573,1240.8162343922088,1225.951280138882,1238.6324462890625,15932152,21287.44922,21492.30078,21235.30078,21456.65039,508800,0.012763146193288888,0.012932779111613169
2023-12-18,1238.6323699765337,1258.1379030406688,1236.3243792186838,1251.239013671875,14165188,21434.80078,21482.80078,21365.34961,21418.65039,249700,0.010177811360086553,-0.001771012684147144
2023-12-19,1268.1140495332209,1277.4945707453207,1253.3234974409622,1269.6527099609375,16820604,21477.65039,21505.05078,21337.75,21453.09961,249800,0.01471637000434134,0.0016083749149800042
2023-12-20,1276.080186427869,1289.8780864366483,1250.742696068458,1254.2913818359375,17736722,21543.5,21593.0,21087.34961,21150.15039,363900,-0.012098842466514048,-0.014121466152088646
2023-12-21,1254.2170195322976,1277.2962009364337,1249.8741628164655,1271.8614501953125,13765454,21033.94922,21288.34961,20976.80078,21255.05078,277500,0.014007963870131368,0.004959794047119326
2023-12-22,1270.3972179591544,1280.968874306117,1264.4660199985942,1273.1021728515625,16541784,21295.84961,21390.5,21232.44922,21349.40039,284700,0.0009755171493399661,0.004438926586276315
2023-12-26,1274.5663382448713,1286.453332624264,1271.935783794956,1279.554443359375,7465664,21365.19922,21477.15039,21329.44922,21441.34961,219500,0.005068148217326707,0.004306875992782899
2023-12-27,1281.514887400953,1290.399082341518,1277.0976304877347,1283.922119140625,9204156,21497.65039,21675.75,21495.80078,21654.75,256500,0.0034134348904943934,0.009952749891288137
2023-12-28,1285.3862277761266,1296.4046504171113,1283.9220890250845,1293.203369140625,12302636,21715.0,21801.44922,21678.0,21778.69922,393100,0.007228826314022996,0.005723881365520267
2023-12-29,1295.9581362918193,1297.397434632089,1280.174929799553,1282.9791259765625,10864584,21737.65039,21770.30078,21676.90039,21731.40039,270900,-0.007906137122776657,-0.002171793160014035
2024-01-01,1280.795398303561,1293.8488097378856,1277.122509429243,1285.6097412109375,4030540,21727.75,21834.34961,21680.84961,21741.90039,154000,0.0020503959738025213,0.0004831718072264568
